"title","year","mid","rating","num_ratings",Execution Time
"10,000 BC",2008,58293,"3",91145,136 msec
"Death Ship",1980,4839,"0",0
"Death to Smoochy",2002,5265,"3",10569
"Deathtrap",1982,5938,"3.5",1117
"Death Warrant",1990,4199,"0",0
"Death Wish",1974,3430,"3.3",4245
"Death Wish 3",1985,3432,"3.1",2045
"Death Wish 4: The Crackdown",1987,3433,"0",0
"Death Wish V: The Face of Death",1994,3434,NULL,NULL
"De battre mon coeur s'est arrêté",2005,34148,"3.9",3473
"D.E.B.S.",2004,32300,"2.9",4690
"Décalage horaire",2002,6488,"3.1",1234
"Deceiver",1997,1671,"3.2",586
"December 7th",1943,33608,"0",0
"December Boys",2007,55110,"3.3",14517
"Deception",2008,59256,"3",23525
"Deck the Halls",2006,49282,"2.8",16598
"Deconstructing Harry",1997,1701,"3.6",5564
"Dedication",2007,56908,"3.5",5028
"Deep Blue Sea",1999,2722,"2.8",26286
"Deep Cover",1992,8520,"3.4",1559
"Deep Impact",1998,3413,"2.9",28624
"Deep Rising",1998,1762,"2.8",3617
"Deep Sea",2006,43934,"3.8",3812
"DeepStar Six",1989,4213,"0",0
"Deep Throat",1972,31689,NULL,NULL
"Def-Con 4",1985,4691,"0",0
"De fem benspænd",2003,8930,"4",1809
"Defence of the Realm",1985,6471,"3.2",256
"Defending Your Life",1991,3358,"3.6",2592
"Definitely, Maybe",2008,58047,"3.5",71521
"De fortabte sjæles ø",2007,25798,"0",0
"Defying Gravity",1997,3575,"3.5",284
"De grønne slagtere",2003,27716,"3.9",1464
"Deja Vu",2006,2175,"0",0
"Delicatessen",1991,1175,"4.1",14805
"De lift",1983,8168,"0",0
"Deliria",1987,5163,"0",0
"Delirious",2006,5337,"3.2",2792
"Deliverance",1972,2871,"3.6",10182
"Deliver Us from Eva",2003,6154,"3.5",3415
"Deliver Us from Evil",2006,48698,"3.7",8806
"Dellamorte Dellamore",1994,735,"3.8",3149
"De-Lovely",2004,8535,"3.3",2857
"Delta Farce",2007,53004,"2.8",23589
"Delta Force 2: The Colombian Connection",1990,7704,"2.9",1781
"Delta of Venus",1995,698,"0",0
"Dementia 13",1963,6396,"3",1086
"Demetrius and the Gladiators",1954,4192,"0",0
"Demolition Man",1993,442,"3",16135
"Demonlover",2002,6757,"2.9",692
"Den brysomme mannen",2006,50011,"3.9",2273
"Den enfaldige mördaren",1982,6075,"0",0
"Denise Calls Up",1995,633,"3.4",47
"Dennis the Menace",1993,6166,"2.7",11273
"Depuis qu'Otar est parti...",2003,7384,"4",492
"Derailed",2005,40614,"3.1",25982
"Der amerikanische Freund",1977,6021,"3.8",1218
"Deranged",1974,8139,"0",0
"Der bewegte Mann",1994,860,"3.5",359
"Der blaue Engel",1930,4970,"4",1414
"Der Golem, wie er in die Welt kam",1920,25737,"0",0
"Der Himmel über Berlin",1987,1925,"4.4",9110
"Der junge Törless",1966,32375,"0",0
"Der Krieger und die Kaiserin",2000,4380,NULL,NULL
"Der letzte Mann",1924,4405,"4.1",1020
"Der Name der Rose",1986,2467,"3.6",8830
"Derrida",2002,5783,"3.3",333
"Der Stand der Dinge",1982,6133,"0",0
"Dersu Uzala",1975,3470,"4.3",2637
"Der Totmacher",1995,6026,"0",0
"Der Tunnel",2001,27376,"4",713
"Der unbekannte Soldat",2006,59478,"4.2",59
"Der Unhold",1996,3378,"3.8",262
"Der Untergang",2004,31410,"0",0
"Der Untertan",1951,48899,NULL,NULL
"Desert Bloom",1986,2345,"0",0
"Desert Blue",1998,2678,"3.2",414
"Desert Hearts",1985,7615,"3.7",699
"Desert Winds",1995,395,"4",36
"Designing Woman",1957,5116,"0",0
"Desk Set",1957,6970,"3.9",1337
"Desperado",1995,163,"3.5",23821
"Desperate Living",1977,7920,"0",0
"Desperately Seeking Susan",1985,2369,"2.8",3449
"Desperate Measures",1998,1598,"2.9",1973
"Destination Moon",1950,3375,"0",0
"Destination Tokyo",1943,8700,"0",0
"Destiny in Space",1994,4856,"0",0
"Destiny Turns on the Radio",1995,228,"2.6",446
"Destry Rides Again",1939,6412,"0",0
"Detective Story",1951,39369,"0",0
"Deterrence",1999,3318,"3.2",258
"Detour",1945,3966,"3.7",1411
"Detroit 9000",1973,2308,"2.9",572
"Detroit Rock City",1999,2772,"3.5",9815
"Det sjunde inseglet",1957,1237,"4.3",12987
"Deuce Bigalow: European Gigolo",2005,34530,"2.7",16038
"Deuce Bigalow: Male Gigolo",1999,3146,"2.9",18036
"Deuces Wild",2002,5347,"3",2133
"Deus É Brasileiro",2003,32124,"0",0
"Deux frères",2004,8534,"3.4",4817
"Devil Girl from Mars",1954,3486,"0",0
"Devil in a Blue Dress",1995,164,"3.3",2742
"De zaak Alzheimer",2003,27828,"3.7",1053
"Diabolique",1996,640,"2.7",1450
"Dial M for Murder",1954,1086,"3.9",9307
"Diamond Men",2000,4761,"3.2",367
"Diamonds",1999,3149,"2.7",365
"Diamonds Are Forever",1971,3984,"3.4",12688
"Diarios de motocicleta",2004,8873,"4.1",22395
"Diary of a Mad Black Woman",2005,32009,"4",28144
"Diary of the Dead",2007,58332,"2.9",13143
"Dick",1999,2759,"2.7",3840
"Dickie Roberts: Former Child Star",2003,6702,"2.8",8342
"Dick Tracy",1990,2616,"2.8",10803
"Die 1000 Augen des Dr. Mabuse",1960,8198,"0",0
"Die Another Day",2002,5872,"3.1",29585
"Die Blechtrommel",1979,1161,"4",2140
"Die bleierne Zeit",1981,5711,"0",0
"Die Büchse der Pandora",1929,25763,"4.1",1316
"Die Ehe der Maria Braun",1979,31522,"4.1",858
"Die Fälscher",2007,58303,NULL,NULL
"Die fetten Jahre sind vorbei",2004,33903,"4",6418
"Die Geschichte vom weinenden Kamel",2003,27820,"4",1514
"Die Hard",1988,1370,"3.9",99625
"Die Hard: With a Vengeance",1995,165,"3.6",61394
"Die Macht der Bilder: Leni Riefenstahl",1993,363,"3.7",257
"Die, Mommie, Die!",2003,6928,"3.5",839
"Die, Monster, Die!",1965,4196,"0",0
"Die Nibelungen, Teil 1 - Siegfried",1966,3589,"0",0
"Die Salzmänner von Tibet",1997,2129,"0",0
"Die Sehnsucht der Veronika Voss",1982,6126,"4.1",643
"Die Spinnen, 1. Teil - Der Goldene See",1919,2823,"0",0
"Die Stille nach dem Schuß",2000,4074,"3.5",304
"Dieu est grand, je suis toute petite",2001,5813,"3",1107
"Die verlorene Ehre der Katharina Blum oder: Wie Gewalt entstehen und wohin sie führen kann",1975,6226,"3.9",286
"Die weisse Massai",2005,59313,"3.7",628
"Die weiße Rose",1982,6147,"0",0
"Die Welle",2008,62644,"3.9",4370
"Die xue jie tou",1990,26681,"0",0
"Different for Girls",1996,3282,"3.5",391
"Dig!",2004,27879,"4.1",2189
"Digging to China",1998,2233,"3.7",506
"Diggstown",1992,26770,"0",0
"""Digimon: Digital Monsters""",1999,3945,"0",0
"Diminished Capacity",2008,59044,"2.6",4729
"Dimples",1936,5098,"0",0
"Diner",1982,3543,"3.6",2408
"Dinner at Eight",1933,25795,"0",0
"Dinner Rush",2000,4772,"3.8",853
"Dinner with Friends",2001,40817,"0",0
"Dinosaur",2000,3615,"3",9615
"Dip huet seung hung",1989,1218,"4",6079
"Direktøren for det hele",2006,50842,"3.6",2971
"Dirty Dancing",1987,1088,"3.7",185439
"Dirty Dancing: Havana Nights",2004,7320,"3.2",46963
"Dirty Deeds",2002,36513,"0",0
"Dirty Harry",1971,4855,"3.8",17350
"Dirty Love",2005,42053,"3.4",3700
"Dirty Mary Crazy Larry",1974,47330,"3.4",1249
"Dirty Pretty Things",2002,6552,"3.6",6668
"Dirty Rotten Scoundrels",1988,4499,"3.4",7136
"Dirty Work",1998,2195,"3.1",3838
"Disaster Movie",2008,61348,"2.3",26026
"Disclosure",1994,225,"2.8",3648
"Disco Pigs",2001,8674,"0",0
"Disorderlies",1987,4100,"0",0
"Disorganized Crime",1989,4583,"0",0
"Distant Thunder",1988,31040,"3.1",151
"Distant Voices, Still Lives",1988,8478,"4.2",292
"Disturbia",2007,52458,"3.7",701373
"Disturbing Behavior",1998,2026,"2.7",4794
"Diva",1981,1264,"4",1807
"Divide and Conquer",1943,64959,NULL,NULL
"Divine Madness",1980,4841,"0",0
"Divine Secrets of the Ya-Ya Sisterhood",2002,5415,"3.2",12363
"Divine Trash",1998,6463,"3.7",350
"Divorce American Style",1967,7213,"3.2",434
"Divorce Iranian Style",1998,7644,"0",0
"Divorcing Jack",1998,5173,"0",0
"Divorzio all'italiana",1961,33564,"4",1181
"Django 2: il grande ritorno",1987,5654,NULL,NULL
"DNA",1997,32088,"0",0
"Dnevnoy dozor",2006,52950,"3.5",13807
"DOA: Dead or Alive",2006,7223,"2.7",71044
"Dobermann",1997,7562,"0",0
"Doc Hollywood",1991,7101,"2.7",3776
"Doctor Dolittle",1998,1911,"2.8",23847
"Doctor Sleep",2002,6759,"3",925
"Doctor Who",1996,8378,"0",0
"Doctor Zhivago",1965,2067,"3.8",11535
"Dodesukaden",1970,26222,"0",0
"Dodgeball: A True Underdog Story",2004,8528,"3.4",118948
"Dodsworth",1936,4999,"4",490
"Dog Day Afternoon",1975,3362,"4",18531
"Dogfight",1991,6027,"3.8",1613
"Dogma",1999,3052,"3.6",61754
"Dog Park",1998,2884,"2.7",600
"Dogs in Space",1986,4101,"0",0
"Dog Soldiers",2002,5833,"0",0
"Dogtown and Z-Boys",2001,5325,"3.9",3418
"Dogville",2003,7371,"4",17210
"Doing Time for Patsy Cline",1997,8995,"2.7",50
"Dolemite",1975,26339,"0",0
"Dolls",2002,7987,"4.2",3709
"Dolores Claiborne",1995,230,"3.4",4632
"Dom durakov",2002,6328,"3.8",736
"Domestic Disturbance",2001,4885,"2.9",4637
"Dominion: Prequel to the Exorcist",2005,33644,"2.7",5628
"Domino",2005,37382,"0",0
"Dom za vesanje",1988,2931,"4.5",2705
"Don Camillo",1952,50356,"0",0
"Dong gong xi gong",1996,2030,"0",0
"Don Juan DeMarco",1994,224,"3.3",14169
"Donnie Brasco",1997,1466,"3.7",40329
"Donnie Darko",2001,4878,"3.1",208768
"Donovan's Reef",1963,4401,"0",0
"Don't Be a Menace to South Central While Drinking Your Juice in the Hood",1996,63,"0",0
"Don't Bother to Knock",1952,5394,"0",0
"Don't Come Knocking",2005,38701,"3",13487
"Don't Go in the House",1980,4931,"0",0
"Dont Look Back",1967,26163,"4.2",1544
"Don't Look Now",1973,5105,"3.8",4354
"Don't Say a Word",2001,4814,"3",6502
"Don't Tell Her It's Me",1990,31747,"0",0
"Don't Tell Mom the Babysitter's Dead",1991,4040,"0",0
"Donzoko",1957,8740,"3.9",685
"Doogal",2006,43926,"2.5",8367
"Doom",2005,37380,"2.7",28789
"Doomsday",2008,58297,"3.1",35296
"Dopamine",2003,6875,"3.1",357
"Doppelgänger",1969,5998,"0",0
"Dorm Daze 2",2006,6771,"0",0
"Do the Right Thing",1989,3424,"3.8",28566
"Dot the I",2003,31807,"3.8",2535
"Double Dragon",1994,31553,"2.1",3610
"Double Happiness",1994,341,"3.4",627
"Double Impact",1991,4200,"2.7",5123
"Double Indemnity",1944,3435,"4.2",8526
"Double Jeopardy",1999,2881,"3.2",12512
"Double Take",2001,4053,"2.8",2242
"Double Team",1997,1497,"2.2",4157
"Double Whammy",2001,6010,"0",0
"Doubt",2008,64575,"3.7",86761
"Doug's 1st Movie",1999,2566,"2.9",1446
"Down and Out in Beverly Hills",1986,5548,"2.9",2039
"Down by Law",1986,1273,"4.3",6805
"Down from the Mountain",2000,4376,"3.5",336
"Downhill Racer",1969,58439,"3.3",385
"Down in the Delta",1998,2434,"3.6",434
"Down in the Valley",2005,45382,"3",15861
"Down Periscope",1996,135,"2.8",3851
"Down to Earth",2001,4153,"2.8",6402
"Down to You",2000,3225,"2.7",6516
"Down with Love",2003,6367,"3.3",44
"Dracula",1931,2644,"3.6",8598
"Dracula",1958,5649,"3.6",3118
"Dracula 2000",2000,4030,"0",0
"Dracula: Dead and Loving It",1995,12,"2.8",10078
"Dracula Has Risen from the Grave",1968,26185,"0",0
"Dracula: Pages from a Virgin's Diary",2002,6366,"3.5",898
"Dracula: Prince of Darkness",1966,26134,"3.3",1485
"Dracula's Daughter",1936,49571,"0",0
"Dragnet",1987,7102,"0",0
"""Dragon Ball Z""",1989,5475,NULL,NULL
"Dragonfly",2002,5127,"3.1",9426
"DragonHeart",1996,653,"3.2",19438
"Dragon Seed",1944,8461,"0",0
"Dragonslayer",1981,5039,"3.2",8214
"Dragon: The Bruce Lee Story",1993,5055,"3.4",7771
"Dr. Dolittle 2",2001,4368,"2.8",16612
"Dream a Little Dream",1989,4584,"3.3",2148
"Dreamer: Inspired by a True Story",2005,39307,"3.6",21404
"Dream for an Insomniac",1996,1902,"3.6",1167
"Dreamgirls",2006,49824,"3.5",87867
"Dreaming of Joseph Lees",1999,2998,"3.5",62
"Dream Lover",1993,8702,"3",280
"Dreams",1990,6270,"4.1",4853
"Dreamscape",1984,3770,"3.1",2088
"Dream with the Fishes",1997,1563,"3.7",452
"Dressed to Kill",1946,4932,"0",0
"Dr. Giggles",1992,31909,"0",0
"Dr. Goldfoot and the Bikini Machine",1965,4402,"0",0
"Drillbit Taylor",2008,58655,"3.2",45456
"Driven",2001,4265,"2.5",7367
"Driving Lessons",2006,54094,"3.2",22883
"Driving Miss Daisy",1989,1962,"3.4",7698
"Dr. Jekyll and Mr. Hyde",2008,7208,"0",0
"Dr. Jekyll and Ms. Hyde",1995,8701,"2.4",1292
"Dr. Mabuse, der Spieler - Ein Bild der Zeit",1922,5395,"4.1",721
"Dr. No",1962,2949,"3.5",19811
"Drôle de drame ou L'étrange aventure du Docteur Molyneux",1937,6397,"3.8",73
"Drôle de Félix",2000,4375,"3.4",60
"Drop Dead Fred",1991,1126,"3.1",20039
"Drop Dead Gorgeous",1999,2718,NULL,NULL
"Drop Zone",1994,227,"2.7",2485
"Drowning by Numbers",1988,4500,"4.2",1008
"Drowning Mona",2000,3324,"2.7",2361
"Dr. Phibes Rises Again",1972,26265,"0",0
"Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb",1964,556,"4.2",33662
"Dr T and the Women",2000,3953,"2.3",2922
"Dr. Terror's House of Horrors",1965,8626,"0",0
"Drugstore Cowboy",1989,3019,"3.7",4507
"Drumline",2002,5941,"3.2",40552
"Drums Along the Mohawk",1939,8227,"0",0
"Du bi quan wang da po xue di zi",1975,7899,"3.9",1371
"Duck Soup",1933,1256,"4.1",7416
"Dude, Where's My Car?",2000,4015,"2.8",34490
"Duel",1971,26242,"3.6",6809
"Duel at Diablo",1966,6447,"0",0
"Duel in the Sun",1946,3792,"0",0
"Due occhi diabolici",1990,6406,"0",0
"Duets",2000,3901,"2.9",2253
"Du levande",2007,55901,"3.9",2317
"Duma",2005,35015,"3.3",11201
"Dumb and Dumberer: When Harry Met Lloyd",2003,6482,"2.4",17380
"Dumb & Dumber",1994,231,"3.3",95871
"Dumbo",1941,1029,"3.3",32327
"Dummy",2002,6710,"3.6",2069
"Dune",1984,7842,"3.4",17715
"Dung che sai duk",1994,757,"3.6",2166
"Dungeons & Dragons",2000,3997,"2.2",6148
"Dunston Checks In",1996,87,"2.5",2935
"Dünyayi kurtaran adam",1982,5939,"0",0
"Duo luo tian shi",1995,8952,"4",4014
"Duplex",2003,6763,"2.9",11260
"Du rififi chez les hommes",1955,4298,"4.3",2008
"Dust to Glory",2005,32593,"4.2",728
"D-War",2007,57223,"2.3",34779
"Dying Young",1991,3436,"3.2",5112
"DysFunktional Family",2003,6284,"3.7",483
"Dzien swira",2002,31148,"0",0
"Eagle Eye",2008,62081,"3.7",73300
"Eagle vs Shark",2007,53189,"3.5",24010
"Earth",2007,6682,"3.8",80150
"""Earth: Final Conflict""",1997,2790,NULL,NULL
"Earth Girls Are Easy",1988,4587,"2.6",5342
"Earth vs. the Flying Saucers",1956,2665,"0",0
"Eastern Promises",2007,5224,"3.8",66267
"Easter Parade",1948,25937,"3.8",2172
"East Is East",1999,3538,"3.6",2798
"East of Eden",1955,949,"4",5957
"Easy Money",1983,3846,"3.1",883
"Easy Rider",1969,3168,"3.7",13558
"Easy Virtue",2008,2225,"3.1",16900
"Eat a Bowl of Tea",1989,6472,"0",0
"Eaten Alive",1977,3294,"0",0
"Eating Raoul",1982,5940,"3.4",1151
"Ed",2000,619,NULL,NULL
"Ed and His Dead Mother",1993,6505,"0",0
"Eddie and the Cruisers",1983,4589,"3.5",2405
"Eddie and the Cruisers II: Eddie Lives!",1989,4588,"0",0
"Eddie Murphy Raw",1987,4102,"3.7",5495
"Edge of Seventeen",1998,2626,"0",0
"Edie & Pen",1996,6199,"0",0
"Edmond",2005,46572,"2.8",11822
"Ed's Next Move",1996,1002,"3.2",43
"Edtv",1999,2567,"2.6",8130
"Educating Rita",1983,8183,"3.6",1843
"Edward Scissorhands",1990,2291,"3.8",145994
"Ed Wood",1994,235,"3.7",28216
"Efter brylluppet",2006,50514,"3.7",12261
"Efter repetitionen",1984,7928,"3.7",244
"Eight Below",2006,43917,"3.4",27593
"Eight Crazy Nights",2002,5879,"3.1",18784
"Eight Days a Week",1997,2509,"0",0
"Eight Legged Freaks",2002,5478,"2.5",10925
"Eight Men Out",1988,4322,"3.6",2938
"Ein Toter hing im Netz",1960,4051,"0",0
"El abrazo partido",2004,27783,"3.7",516
"El abuelo",1998,2911,NULL,NULL
"El amor brujo",1986,2934,"0",0
"E la nave va",1983,2897,"0",0
"El ángel exterminador",1962,8620,"4.3",2257
"El Bola",2000,5946,"3.9",644
"El bonaerense",2002,7138,"3.1",27
"El callejón de los milagros",1995,1795,"0",0
"El cantante",2006,54284,"3.5",4858
"El Cid",1961,31617,"3.6",1234
"El crimen del padre Amaro",2002,5818,"3.7",3433
"El día de la bestia",1995,2483,"0",0
"Election",1999,2599,"3.3",11134
"Electra Glide in Blue",1973,32632,"0",0
"Electric Dreams",1984,26509,"3.6",758
"Elegy",2008,61075,"3.2",10624
"Elektra",2005,31221,"2.6",26366
"Elephant",2003,6890,"3.6",15005
"El espinazo del diablo",2001,4902,"3.9",9276
"El espíritu de la colmena",1973,42094,"0",0
"Elf",2003,6936,"3.2",66072
"El hijo de la novia",2001,5607,"4.2",1942
"Elizabeth",1998,2336,"3.8",19341
"Elizabeth: The Golden Age",2007,55507,"3.3",74366
"Elizabethtown",2005,39231,"3.1",42584
"El laberinto del fauno",2006,48394,"4.1",183647
"Ella Enchanted",2004,7380,"3.1",50156
"Ellie Parker",2005,48584,"2.9",1159
"Elling",2001,5890,"4.1",2002
"El mariachi",1992,3267,"3.5",11481
"Elmer Gantry",1960,4190,"3.8",750
"El Norte",1983,26472,"0",0
"Éloge de l'amour",2001,5327,"3.4",600
"El orfanato",2007,56339,"4",38413
"El otro lado de la cama",2002,6700,"3.5",1042
"Elsker dig for evigt",2002,6192,"4.1",1075
"El topo",1970,26258,"4.1",4272
"Elvira, Mistress of the Dark",1988,4501,"0",0
"Elvis",1979,5868,"0",0
"Elvis: That's the Way It Is",1970,4185,"0",0
"Emma",1996,838,"0",0
"Emmanuel's Gift",2005,39425,"3.6",352
"Emperor of the North Pole",1973,26289,"3.8",503
"Empire",2002,5901,"3.3",2601
"Empire of the Ants",1977,4944,"2.7",618
"Empire of the Sun",1987,4103,"3.9",15781
"Empire Records",1995,3477,"3.5",27733
"Employee of the Month",2006,31445,"3.2",54090
"En avoir (ou pas)",1995,1555,NULL,NULL
"Enchanted",2007,56152,"3.8",188655
"Enchanted April",1992,1177,"3.9",2525
"Encino Man",1992,3243,"2.9",9527
"En compagnie d'Antonin Artaud",1993,793,"0",0
"Encounters at the End of the World",2007,60333,"3.4",4183
"Endless Love",1981,5729,"0",0
"End of Days",1999,3113,"2.8",14087
"End of the Spear",2005,46919,"3.7",2835
"Enduring Love",2004,8956,"3.3",2543
"Enemies: A Love Story",1989,4590,"3.2",346
"Enemy at the Gates",2001,4223,"3.6",31546
"Enemy Mine",1985,7481,"3.3",3733
"Enemy of the State",1998,2353,"3.5",34766
"Enigma",2001,5316,"3.2",2061
"En kærlighedshistorie",2001,6018,"3.7",143
"En kärlekshistoria",1970,26228,"0",0
"En la cama",2005,61862,"3.6",471
"En la ciudad sin límites",2002,8697,"0",0
"Enough",2002,5387,"3.1",15185
"En passion",1969,7328,"4",746
"Enron: The Smartest Guys in the Room",2005,33154,NULL,NULL
"En sång för Martin",2001,6726,"3.5",333
"Entertaining Angels: The Dorothy Day Story",1996,1140,"3.7",176
"Enter the Dragon",1973,7482,"0",0
"Enter the Ninja",1981,5730,"0",0
"Entrapment",1999,2605,"3",17343
"Entre les murs",2008,63808,"3.8",6106
"Envy",2004,7448,"2.5",7245
"Epic Movie",2007,50798,"2.5",152790
"Epidemic",1987,8922,"3.3",1016
"Equilibrium",2002,5903,"3.7",77822
"Equus",1977,6234,"0",0
"Eragon",2006,49649,"0",0
"Eraser",1996,786,"2.8",10891
"Eraserhead",1976,3676,"3.9",15996
"Erik the Viking",1989,4591,"3.2",1894
"Erin Brockovich",2000,3408,"3.5",33256
"Erleuchtung garantiert",1999,6717,"3.9",316
"Ernest Goes to Africa",1997,5647,"0",0
"Ernest Goes to Camp",1987,4104,"0",0
"Ernest Goes to Jail",1990,5584,"0",0
"Ernest in the Army",1998,5648,"0",0
"Ernest Saves Christmas",1988,4502,"0",0
"Ernest Scared Stupid",1991,5585,"0",0
"Erogotoshi-tachi yori: Jinruigaku nyûmon",1966,60411,"0",0
"Eros",2004,32600,NULL,NULL
"Escaflowne",2000,5069,"3.6",2839
"Escanaba in da Moonlight",2001,5798,"0",0
"Escape from Alcatraz",1979,8340,"3.6",14313
"Escape from L.A.",1996,849,"2.8",10054
"Escape from New York",1981,1129,"3.4",15629
"Escape from the Planet of the Apes",1971,2533,"3",3852
"Escape to Witch Mountain",1975,1009,"3.1",3761
"Esther Kahn",2000,5982,"3.5",245
"Est - Ouest",1999,3357,"4",588
"Et Dieu... créa la femme",1956,3343,"3",1435
"Eternal Sunshine of the Spotless Mind",2004,7361,"4",177263
"Ethan Frome",1993,6049,"2.9",406
"Être et avoir",2002,6772,"4.1",1542
"Ett hål i mitt hjärta",2004,31998,"2.8",704
"E.T.: The Extra-Terrestrial",1982,1097,"3.5",154405
"E tu vivrai nel terrore - L'aldilà",1981,3970,"3.9",2574
"Etz Hadomim Tafus",1995,693,"0",0
"Eulogy",2004,8918,"3.6",2744
"Eureka",2000,4271,"4.1",667
"Eureka",2006,6843,NULL,NULL
"Europa",1991,6971,"4",2055
"Europa Europa",1990,6235,"4.1",1867
"European Vacation",1985,2794,"0",0
"EuroTrip",2004,7317,"0",0
"Eu Tu Eles",2000,4165,"3.4",377
"Evan Almighty",2007,6373,"3.2",369422
"Eve and the Fire Horse",2005,60983,"3.8",936
"Evelyn",2002,5947,"3.6",1505
"Even Cowgirls Get the Blues",1993,444,"2.6",1583
"Evening",2007,53988,"3.1",49054
"Event Horizon",1997,1590,"3.2",15014
"Eve of Destruction",1991,6574,"0",0
"Ever After",1998,2125,"3.5",71637
"Everest",1998,1797,"3.5",699
"Everybody's All-American",1988,4503,"3.1",505
"Everyday People",2004,31494,"2.9",87
"Everyone Says I Love You",1996,1057,"3.4",6964
"Everyone's Hero",2006,48159,"3.1",15884
"Everything Is Illuminated",2005,36535,"3.9",17347
"Everything Relative",1996,1139,"3.2",49
"Every Thing You Always Wanted to Know About Sex * But Were Afraid to Ask",1972,3812,"0",0
"Every Which Way But Loose",1978,5382,"0",0
"Eve's Bayou",1997,1660,"3.9",1799
"Evil Aliens",2005,44777,"0",0
"Evil Angels",1988,853,"3.3",1554
"Evil Dead II",1987,1261,"3.8",30657
"Evilspeak",1981,8770,"0",0
"Evil Under the Sun",1982,6077,"3.4",1485
"Evita",1996,1416,"3.1",8855
"Excalibur",1981,2872,"3.4",11195
"Excess Baggage",1997,1605,"2.5",3231
"Executive Decision",1996,494,"2.9",5176
"Executive Suite",1954,8462,"0",0
"eXistenZ",1999,2600,"3.2",10592
"Exit to Eden",1994,234,"2.3",1694
"Exit Wounds",2001,4224,"2.8",6171
"Exodus",1960,5799,"3.6",904
"Exorcist II: The Heretic",1977,1998,"0",0
"Exorcist: The Beginning",2004,8815,"2.8",14563
"Exotica",1994,233,"3.7",1837
"Expelled: No Intelligence Allowed",2008,59295,"3.5",8732
"Experience Preferred... But Not Essential",1982,3047,NULL,NULL
"Experiment in Terror",1962,6495,"0",0
"Expired",2007,61048,"3",388
"Explorers",1985,7743,"0",0
"Éxtasis",1996,6496,"0",0
"Extreme Days",2001,4818,"3.9",1488
"Extreme Measures",1996,1003,"2.9",2772
"Extreme Ops",2002,5880,"2.6",1235
"Extreme Prejudice",1987,4106,"3.1",682
"Extremities",1986,2419,"0",0
"Eye for an Eye",1996,4946,"0",0
"Eye of God",1997,6272,"3.9",140
"Eye of the Beholder",1999,3238,"2.7",2529
"Eye of the Needle",1981,5732,"3.4",963
"Eyes of an Angel",1991,5823,"0",0
"Eyes of Laura Mars",1978,3445,"3.1",982
"Eyes Wide Shut",1999,2712,"2.9",26285
"Eyewitness",1970,5733,"0",0
"Face/Off",1997,1878,"3.5",62348
"Faces of Death",1978,5735,NULL,NULL
"Faces of Death: Fact or Fiction?",1999,5740,"0",0
"Faces of Death II",1981,5734,"0",0
"Faces of Death III",1985,5736,"0",0
"Faces of Death IV",1990,5737,"0",0
"Faces of Death V",1995,5738,"0",0
"Faces of Death VI",1996,5739,"0",0
